AL012018,            ALBERTO,26,,,,,,,,,,,,,,,,,
20180805,1800,  , LO, 32.2N,  49.8W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20180806,0,  , LO, 31.7N,  50.3W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20180806,600,  , LO, 31.3N,  50.0W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20180806,1200,  , LO, 31.9N,  49.5W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20180806,1800,  , LO, 32.6N,  48.9W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20180807,0,  , LO, 33.7N,  47.9W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
20180807,600,  , SS, 36.0N,  47.6W,35,1008,140,0,0,0,0,0,0,0,0,0,0,0
20180807,1200,  , SS, 37.9N,  48.1W,35,1008,140,0,0,0,0,0,0,0,0,0,0,0
20180807,1800,  , SS, 39.0N,  49.0W,35,1008,120,80,0,0,0,0,0,0,0,0,0,0
20180808,0,  , TS, 39.7N,  49.2W,35,1006,50,50,0,0,0,0,0,0,0,0,0,0
20180808,600,  , TS, 40.4N,  49.0W,40,1003,40,40,30,0,0,0,0,0,0,0,0,0
20180808,1200,  , TS, 41.0N,  48.6W,40,1003,40,40,30,0,0,0,0,0,0,0,0,0
20180808,1800,  , TS, 41.6N,  48.1W,40,1000,40,50,0,0,0,0,0,0,0,0,0,0
20180809,0,  , TS, 42.4N,  47.2W,45,998,30,60,0,0,0,0,0,0,0,0,0,0
20180809,600,  , TS, 43.2N,  46.0W,40,1000,30,60,0,0,0,0,0,0,0,0,0,0
20180809,1200,  , TS, 44.0N,  44.4W,40,1002,0,90,0,0,0,0,0,0,0,0,0,0
20180809,1800,  , LO, 45.1N,  42.0W,35,1004,0,90,0,0,0,0,0,0,0,0,0,0
20180810,0,  , EX, 45.9N,  38.5W,35,1004,0,90,0,0,0,0,0,0,0,0,0,0
20180810,600,  , EX, 46.5N,  34.7W,35,1004,0,90,0,0,0,0,0,0,0,0,0,0
20180810,1200,  , EX, 47.0N,  30.8W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL052018,            ERNESTO,18,,,,,,,,,,,,,,,,,
20180815,0,  , LO, 36.9N,  45.5W,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
20180815,600,  , SD, 37.4N,  45.7W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
20180815,1200,  , SS, 37.8N,  45.9W,35,1008,120,140,0,0,0,0,0,0,0,0,0,0
20180815,1800,  , SS, 38.5N,  45.8W,35,1008,120,140,0,0,0,0,0,0,0,0,0,0
20180816,0,  , SS, 39.3N,  45.4W,35,1008,120,140,0,0,0,0,0,0,0,0,0,0
20180816,600,  , SS, 40.3N,  44.7W,35,1008,120,140,0,0,0,0,0,0,0,0,0,0
20180816,1200,  , SS, 41.5N,  43.8W,40,1007,90,140,0,0,0,0,0,0,0,0,0,0
20180816,1800,  , TS, 42.4N,  42.1W,40,1007,90,140,0,0,0,0,0,0,0,0,0,0
20180817,0,  , TS, 43.5N,  40.2W,40,1007,90,140,0,0,0,0,0,0,0,0,0,0
20180817,600,  , TS, 44.9N,  37.9W,40,1006,90,140,0,0,0,0,0,0,0,0,0,0
20180817,1200,  , TS, 46.6N,  35.1W,40,1005,70,140,60,0,0,0,0,0,0,0,0,0
20180817,1800,  , TS, 48.3N,  31.8W,40,1003,0,160,100,0,0,0,0,0,0,0,0,0
20180818,0,  , LO, 49.8N,  27.7W,40,999,0,150,130,0,0,0,0,0,0,0,0,0
20180818,600,  , EX, 51.3N,  22.6W,35,1002,0,150,130,0,0,0,0,0,0,0,0,0
20180818,1200,  , EX, 52.3N,  18.2W,35,1003,0,150,130,0,0,0,0,0,0,0,0,0
20180818,1800,  , EX, 53.4N,  13.8W,35,1004,0,150,130,0,0,0,0,0,0,0,0,0
20180819,0,  , EX, 54.2N,   9.6W,35,1005,0,180,0,0,0,0,0,0,0,0,0,0
20180819,600,  , EX, 55.0N,   4.5W,35,1007,0,180,0,0,0,0,0,0,0,0,0,0
AL062018,           FLORENCE,79,,,,,,,,,,,,,,,,,
20180830,600,  , LO, 12.8N,  16.9W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
20180830,1200,  , LO, 12.8N,  17.9W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
20180830,1800,  , LO, 12.8N,  19.0W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
20180831,0,  , LO, 13.1N,  20.2W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20180831,600,  , LO, 13.4N,  21.4W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20180831,1200,  , LO, 13.6N,  22.6W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20180831,1800,  , TD, 13.8N,  23.8W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20180901,0,  , TD, 14.0N,  24.9W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20180901,600,  , TS, 14.3N,  26.1W,35,1005,30,30,0,30,0,0,0,0,0,0,0,0
20180901,1200,  , TS, 14.8N,  27.2W,35,1004,30,30,0,30,0,0,0,0,0,0,0,0
20180901,1800,  , TS, 15.4N,  28.3W,40,1002,40,40,20,40,0,0,0,0,0,0,0,0
20180902,0,  , TS, 15.9N,  29.6W,45,1000,40,40,20,40,0,0,0,0,0,0,0,0
20180902,600,  , TS, 16.4N,  30.9W,50,999,40,40,20,40,20,0,0,20,0,0,0,0
20180902,1200,  , TS, 16.8N,  32.4W,50,998,50,40,20,50,20,0,0,20,0,0,0,0
20180902,1800,  , TS, 17.1N,  33.8W,50,998,50,40,20,50,20,0,0,20,0,0,0,0
20180903,0,  , TS, 17.6N,  35.2W,50,997,50,40,20,50,20,0,0,20,0,0,0,0
20180903,600,  , TS, 17.9N,  36.6W,50,997,50,40,20,50,20,20,0,20,0,0,0,0
20180903,1200,  , TS, 18.2N,  38.0W,55,996,60,50,20,60,20,20,0,20,0,0,0,0
20180903,1800,  , TS, 18.4N,  39.2W,60,993,60,50,30,40,20,20,0,20,0,0,0,0
20180904,0,  , HU, 18.7N,  40.2W,65,990,70,60,30,70,30,20,0,30,15,0,0,15
20180904,600,  , HU, 19.1N,  41.2W,65,989,70,60,40,70,30,20,20,30,15,0,0,15
20180904,1200,  , HU, 19.5N,  42.0W,70,986,80,60,40,80,40,30,20,40,15,10,10,15
20180904,1800,  , HU, 20.0N,  42.7W,75,982,80,70,50,80,40,30,20,40,15,15,10,15
20180905,0,  , HU, 20.4N,  43.4W,85,975,80,70,50,80,40,30,20,40,15,15,10,15
20180905,600,  , HU, 21.1N,  44.3W,95,968,90,80,50,90,40,30,20,40,15,15,10,15
20180905,1200,  , HU, 21.7N,  45.2W,105,960,90,80,50,90,50,30,20,50,20,15,10,20
20180905,1800,  , HU, 22.4N,  46.2W,115,950,90,90,50,90,50,30,20,50,20,15,10,20
20180906,0,  , HU, 23.1N,  46.9W,115,950,90,90,50,90,50,30,20,50,20,15,10,20
20180906,600,  , HU, 23.8N,  47.6W,105,958,90,90,50,90,50,30,20,50,20,15,10,20
20180906,1200,  , HU, 24.4N,  48.2W,90,970,90,90,50,90,50,30,20,40,15,15,10,15
20180906,1800,  , HU, 24.8N,  49.0W,75,980,90,80,40,90,50,30,20,40,15,15,0,15
20180907,0,  , TS, 25.0N,  49.6W,60,990,100,70,40,90,40,30,20,40,0,0,0,0
20180907,600,  , TS, 25.0N,  50.3W,55,992,100,70,40,100,40,20,0,40,0,0,0,0
20180907,1200,  , TS, 24.9N,  51.1W,55,993,100,70,40,100,40,20,0,40,0,0,0,0
20180907,1800,  , TS, 24.8N,  52.0W,55,993,100,70,40,100,30,20,0,30,0,0,0,0
20180908,0,  , TS, 24.7N,  52.9W,55,993,100,70,40,100,30,20,0,30,0,0,0,0
20180908,600,  , TS, 24.6N,  53.6W,55,993,100,70,40,100,30,20,0,30,0,0,0,0
20180908,1200,  , TS, 24.6N,  54.1W,55,992,100,70,40,100,30,20,0,30,0,0,0,0
20180908,1800,  , TS, 24.6N,  54.5W,60,989,100,80,40,100,30,20,10,30,0,0,0,0
20180909,0,  , TS, 24.5N,  55.0W,60,989,100,80,50,100,30,20,15,30,0,0,0,0
